publication_id,publisher,printer,notes,season,from_year,from_month,to_year,to_month,edition_subseries
-1715497889,0,0, ,,0,-1,0,0,0
-1715316631,0,0,Fourth Year of Publication,,,,,,0
-1714487094,0,0, ,,1981,1,0,12,0
-1714278215,0,0, ,,1978,1,0,12,0
-1713974689,0,0,"Poetry editor John Hewitt. Published by the Lyric Players. Foreword by O'Malley. Last number published by the Lyric Players, as Lyric Theatre becomes non-profit. Henceforth Threshold produced as an independent magazine.",Winter,1959,1960,0,0,0
-1713916058,0,0, ,,0,0,0,0,0
-1713433118,0,0,yearly volume,,1949,1,1949,12,0
-1712937203,0,0, ,,,,,,0
-1712632973,0,0,,,0,0,0,-1,0
-1712408545,0,0, ,,1988,0,0,0,0
-1712331680,0,0, ,Autumn,0,0,0,0,0
-1712047244,0,0, ,,0,0,0,0,0
-1710643719,0,0, ,,0,0,0,0,0
-1710387444,0,0, ,Autumn,,,,,0
-1706429285,0,0, ,,,,,,0
-1705297316,0,0, ,,,,,,0
-1703930081,0,0, ,,0,-1,0,0,0
-1703807848,0,0, ,,0,0,0,-1,0
-1701194751,0,0, ,Winter,0,0,0,0,0
-1700612760,0,0, ,,,,,,0
-1700536708,0,0, ,,0,0,0,0,0
-1696294802,0,0, ,,2001,0,0,0,0
-1696200101,0,0,Published in The Irish Press.,,0,0,0,0,0
-1694834371,0,0, ,,0,0,0,0,0
-1692706563,0,0, ,,0,0,0,-1,0
-1692112814,0,0, ,,,,,,0
-1691687799,0,0, ,,0,-1,0,0,0
-1690400420,0,0, ,,,,,,0
-1689192748,0,0, ,,0,-1,0,0,0
-1688303986,0,0,Published in The Irish Press,,0,0,0,0,0
-1686774780,0,0,Published in The Irish Press,,0,0,0,0,0
-1685781584,0,0, ,,,,,,0
-1685757777,0,0, ,Summer,0,0,0,0,0
-1685395363,0,0, ,,0,0,0,0,0
-1684521315,0,0, ,Autumn,,,,,0
-1684123768,0,0,Published in The Irish Press.,,0,0,0,0,0
-1682964849,0,0, ,,,,,,0
-1682549131,0,0, ,,0,-1,0,0,0
-1680564796,0,0, ,,0,0,0,0,0
-1678937456,0,0, ,,0,0,0,0,0
-1677506484,0,0, ,Winter,,,,,0
-1677168470,0,0,Published in The Irish Press.,,0,0,0,0,0
-1671736715,0,0, ,,0,0,0,-1,0
-1668975352,0,0,Published in The Irish Press,,0,0,0,0,0
-1668767177,0,0, ,,0,0,0,0,0
-1668588912,0,0, ,Autumn,0,0,0,0,0
-1668153537,0,0, ,,0,-1,0,0,0
-1668083202,0,0, No year given (?1981/82).,,0,0,0,0,0
-1666199533,0,0, ,,0,0,0,-1,0
-1665926351,0,0, ,,,,,,0
-1665227369,0,0, ,,0,0,0,0,0
-1664667830,0,0, ,,,,,,0
-1664362700,0,0, ,,0,0,0,0,0
-1662505901,0,0,June/July/August,,,,,,0
-1662118779,0,0, No year given; c.2002.,,0,0,0,0,0
-1661889215,0,0, ,,0,0,0,0,0
-1661861414,0,0, ,,0,0,0,-1,0
-1661857970,0,0, ,,1975,1,0,12,0
-1661498962,0,0, ,,0,0,0,0,0
-1660196034,0,0, ,,0,0,0,0,0
-1659788630,0,0,Jan-Mar,,,,,,0
-1659724723,0,0, ,,0,0,0,0,0
-1658065011,0,0, ,,,,,,0
-1657852876,0,0, ,,0,0,0,0,0
-1657685062,0,0, ,,0,0,0,0,0
-1657337860,0,0,Published in The Irish Press.,,0,0,0,0,0
-1656801509,0,0, ,,0,0,0,-1,0
-1656746998,0,0, ,,1932,0,0,0,0
-1656519405,0,0, ,,0,0,0,0,0
-1656217446,0,0, ,,0,0,0,0,0
-1655741338,0,0, ,,0,-1,0,0,0
-1655527453,0,0, ,,0,0,0,-1,0
-1655172687,0,0, ,,0,0,0,-1,0
-1654611455,0,0, ,,0,-1,0,0,0
-1654516443,0,0, ,,0,0,0,0,0
-1654299333,0,0, ,,0,0,0,0,0
-1653673350,0,0, ,,,,,,0
-1653202580,0,0, ,,,,,,0
-1652905309,0,0,Published in The Irish Press,,0,0,0,0,0
-1652576476,0,0, ,,0,0,0,0,0
-1652098883,0,0, ,,0,0,0,-1,0
-1650309391,0,0, ,Fall,0,0,0,0,0
-1649291351,0,0, ,,0,0,0,0,0
-1648183631,0,0, ,Summer,0,0,0,0,0
-1645586107,0,0, ,Winter,0,0,0,0,0
-1642384496,0,0, ,,0,0,0,0,0
-1641456434,0,0, ,,0,0,0,0,0
-1641390722,0,0, ,,0,0,0,0,0
-1640997599,0,0, ,,0,0,0,0,0
-1638002005,0,0, ,,0,0,0,0,0
-1637829783,0,0, ,,0,0,0,0,0
-1637516486,0,0, ,,,,,,0
-1637477167,0,0, ,Winter,,,,,0
-1636106620,0,0, ,Winter,1991,0,1992,0,0
-1635367036,0,0, ,,0,0,0,-1,0
-1635263070,0,0,Thomas Moore Centenary Commemorative Issue,,,,,,0
-1635222790,0,0,Jan-Mar,,,,,,0
-1634980361,0,0, ,,1976,1,0,12,0
-1634354679,0,0, ,,,,,,0
-1632610866,0,0, ,,,,,,0
-1632148875,0,0, ,,0,0,0,-1,0
-1631051358,0,0, ,,,,,,0
-1631034705,0,0, ,,0,0,0,0,0
-1629851236,0,0, ,,1970,1,0,12,0
-1629571009,0,0, ,,,,,,0
-1628556621,0,0,Published in the Irish Press.,,0,0,0,0,0
-1627517650,0,0, ,,0,0,0,0,0
-1625573472,0,0, ,,,,,,0
-1625100438,0,0, ,,0,-1,0,0,0
-1624793693,0,0, ,,0,0,0,0,0
-1623267338,0,0, ,,,,,,0
-1622689043,0,0, ,,,,,,0
-1622624481,0,0, ,Spring,0,0,0,0,0
-1620933628,0,0, ,,0,0,0,0,0
-1620519837,0,0,"Welsh as well. Carr associate editor (Features, Po",Spring,,,,,0
-1619852363,0,0, ,,,,,,0
-1619832705,0,0, ,,0,0,0,0,0
-1619540259,0,0, ,,,,,,0
-1619346027,0,0, ,,0,-1,0,0,0
-1618128713,0,0, ,,0,0,0,0,0
-1618021750,0,0, ,,0,0,0,0,0
-1616402489,0,0, ,,0,0,0,-1,0
-1614738675,0,0, ,,,,,,0
-1612086063,0,0, ,,0,0,0,0,0
-1611686957,0,0, ,,1964,1,0,12,0
-1611237025,0,0, ,,0,0,0,0,0
-1610712196,0,0, ,,0,-1,0,0,0
-1610636604,0,0, ,,0,0,0,0,0
-1609794380,0,0, ,,0,0,0,0,0
-1609033793,0,0,yearly volume,,1915,1,1915,12,0
-1606735081,0,0, ,,1992,0,0,-1,0
-1606657216,0,0, ,,0,0,0,0,0
-1604812145,0,0, ,,0,0,0,0,0
-1604414959,0,0, ,,0,0,0,0,0
-1603433836,0,0, ,Summer,,,,,0
-1603206465,0,0,Published in The Irish Press,,0,0,0,0,0
-1602722847,0,0, ,,0,-1,0,0,0
-1602563481,0,0, ,,,,,,0
-1602022453,0,0, ,,0,0,0,0,0
-1601979848,0,0, ,,0,0,0,0,0
-1601912031,0,0, ,,1992,0,0,0,0
-1601060891,0,0, ,,0,-1,0,0,0
-1599771135,0,0, ,,,,,,0
-1599379993,0,0, ,,1982,1,0,12,0
-1598446938,0,0, ,,0,-1,0,0,0
-1598413942,0,0, ,,,,,,0
-1597896735,0,0, ,,1985,0,0,0,0
-1597844537,0,0, ,,0,-1,0,0,0
-1597551992,0,0, ,,0,0,0,-1,0
-1597346186,0,0, ,Summer,0,-1,0,0,0
-1596950178,0,0, Vol 32:4 & Vol 33: 1 & 2,Winter/Spring/Summer,1997,0,1998,0,0
-1595597332,0,0, ,Summer,0,0,0,0,0
-1595466888,0,0, ,,,,,,0
-1595356008,0,0, ,,1842,12,1842,12,0
-1594707420,0,0,yearly volume,,1914,1,1914,2,0
-1593579417,0,0, ,,0,0,0,0,0
-1593304494,0,0, ,,0,-1,0,0,0
-1593260405,0,0, ,,0,-1,0,0,0
-1591589867,0,0, ,,0,0,0,-1,0
-1590530330,0,0, ,,,,,,0
-1590143071,0,0, ,,0,-1,0,0,0
-1589048492,0,0, ,,0,0,0,0,0
-1586965748,0,0, ,,,,,,0
-1584471185,0,0, ,,0,0,0,0,0
-1584331662,0,0, ,,2006,0,0,0,0
-1583420399,0,0, ,,0,0,0,-1,0
-1583231461,0,0,July-Sept,,,,,,0
-1582233010,0,0, ,,0,-1,0,0,0
-1581349943,0,0, ,,0,0,0,-1,0
-1579984320,0,0, ,,,,,,0
-1579444256,0,0, ,,0,0,0,0,0
-1577684564,0,0,The Irish Press,,0,0,0,0,0
-1577017026,0,0, ,,0,0,0,-1,0
-1575760337,0,0, ,,,,,,0
-1575573744,0,0, ,,0,0,0,0,0
-1574829008,0,0, ,,0,0,0,0,0
-1574049862,0,0, ,,0,0,0,-1,0
-1574020398,0,0, ,,0,-1,0,0,0
-1573520491,0,0,April-June,,,,,,0
-1572880689,0,0, ,,0,0,0,0,0
-1572696106,0,0,Supp. to Irish Writing no. 27; women writers only,,,,,,0
-1572640499,0,0,Published in The Irish Press,,0,0,0,0,0
-1570001929,0,0, ,Winter,0,-1,0,0,0
-1569323617,0,0, ,,0,-1,0,0,0
-1568867708,0,0, ,,1988,0,0,0,0
-1568474331,0,0, ,,0,0,0,0,0
-1568005972,0,0, ,,0,0,0,-1,0
-1567690760,0,0, 1982-83,,,,,,0
-1567413238,0,0, ,,1979,1,0,12,0
-1567282129,0,0, ,,0,0,0,0,0
-1567280360,0,0, ,,,,,,0
-1566686771,0,0, ,,0,0,0,0,0
-1565752394,0,0, ,,1987,0,0,0,0
-1565517197,0,0,Published by The Lyric Players Theatre,Winter,0,0,0,0,0
-1565438760,0,0, ,,,,,,0
-1564891278,0,0, ,,0,-1,0,0,0
-1564427275,0,0, ,,,,,,0
-1563941535,0,0, ,,0,-1,0,0,0
-1561332659,0,0, ,,0,0,0,0,0
-1560402169,0,0, ,Spring,0,0,0,0,0
-1560164997,0,0, ,,0,0,0,0,0
-1559910312,0,0, ,,0,0,0,0,0
-1558340725,0,0, ,,0,0,0,0,0
-1558143112,0,0,No. 1 of Vol. 6.,,,,,,0
-1557805808,0,0,yearly volume,,1891,1,1891,12,0
-1557791482,0,0, ,,,,,,0
-1556632508,0,0, ,,0,0,0,0,0
-1556291713,0,0, ,,0,0,0,0,0
-1555775810,0,0, ,,0,0,0,0,0
-1555363706,0,0, ,,0,0,0,0,0
-1554817467,0,0, ,,0,0,0,-1,0
-1552683416,0,0, ,Autumn,0,0,0,0,0
-1552456676,0,0,Published in The Irish Press,,0,0,0,0,0
-1551966819,0,0, ,,,,,,0
-1551104326,0,0, ,,0,-1,0,0,0
-1549425535,0,0,Published in The Irish Press.,,0,0,0,0,0
-1549101562,0,0, ,,,,,,0
-1548291493,0,0, ,,,,,,0
-1547895160,0,0, ,,0,0,0,-1,0
-1547313129,0,0,Published by The Lyric Players Theatre,Autumn,0,0,0,0,0
-1546817103,0,0, ,Winter,0,0,0,0,0
-1544839053,0,0, ,,,,,,0
-1543824908,0,0, ,,,,,,0
-1542811535,0,0, ,,0,-1,0,0,0
-1541372730,0,0, ,,0,-1,0,0,0
-1540987849,0,0, ,,0,0,0,0,0
-1540287994,0,0, ,,,,,,0
-1539633948,0,0, ,,0,0,0,0,0
-1539524542,0,0, ,,,,,,0
-1539110022,0,0, ,,0,-1,0,0,0
-1538688686,0,0, ,Winter,0,0,0,0,0
-1537741831,0,0, ,,0,0,0,0,0
-1536767944,0,0,Published in The Irish Press,,0,0,0,0,0
-1536169886,0,0,Published in The Irish Press,,0,0,0,0,0
-1535801249,0,0, ,,0,-1,0,0,0
-1534436530,0,0, ,,1999,0,0,0,0
-1533451866,0,0, ,,,,,,0
-1532896802,0,0, ,,,,,,0
-1532396645,0,0, ,,0,0,0,-1,0
-1532200771,0,0, ,,0,0,0,-1,0
-1530457953,0,0, ,,,,,,0
-1530069986,0,0, ,,0,-1,0,0,0
-1529882640,0,0, ,,0,0,0,-1,0
-1529274839,0,0, ,,0,-1,0,0,0
-1529142492,0,0, ,,0,0,0,0,0
-1529099129,0,0, ,,0,-1,0,0,0
-1528003888,0,0, ,,,,,,0
-1527773457,0,0, ,,0,0,0,0,0
-1527698409,0,0, ,Spring,,,,,0
-1527180968,0,0, ,,1980,1,0,12,0
-1526410780,0,0, ,,0,-1,0,0,0
-1523145770,0,0, ,,0,0,0,0,0
-1523119086,0,0, ,,0,-1,0,0,0
-1522449935,0,0, ,,,,,,0
-1520762656,0,0, ,,0,0,0,-1,0
-1520650669,0,0, ,,0,0,0,0,0
-1519867558,0,0, ,Winter,0,-1,0,0,0
-1518344133,0,0, ,,0,-1,0,0,0
-1516713985,0,0, ,,0,0,0,-1,0
-1516532991,0,0, ,,0,0,0,0,0
-1516137464,0,0,Most of this issue given to women writers,Autumn,,,,,0
-1515410961,0,0, ,,0,0,0,0,0
-1514044645,0,0, ,,0,0,0,0,0
-1513221860,0,0,Published in The Irish Press,,0,0,0,0,0
-1512388143,0,0,Published in The Irish Press,,0,0,0,0,0
-1512366373,0,0, ,,,,,,0
-1512093084,0,0, ,,1969,1,0,12,0
-1510742606,0,0, ,,0,-1,0,0,0
-1510653591,0,0, ,,0,0,0,-1,0
-1510226458,0,0, ,,0,-1,0,0,0
-1510073084,0,0, ,,0,0,0,0,0
-1506614632,0,0,yearly volume,,1922,1,1922,12,0
-1505753790,0,0, ,,1963,12,0,0,0
-1505646376,0,0, ,,0,0,0,0,0
-1505457345,0,0,Published in The Irish Press,,0,0,0,0,0
-1505402845,0,0, ,,0,0,0,0,0
-1500072710,0,0, ,,0,0,0,-1,0
-1499419338,0,0, ,,0,-1,0,0,0
-1498535801,0,0, ,,0,-1,0,0,0
-1498485947,0,0, ,Autumn,,,,,0
-1497474937,0,0, ,,0,-1,0,0,0
-1497276346,0,0,Oct-Dec,,,,,,0
-1497019498,0,0, ,Spring,0,0,0,0,0
-1495726303,0,0, ,,,,,,0
-1494712180,0,0, ,,0,0,0,0,0
-1494662793,0,0, ,,1945,0,0,0,0
-1494292278,0,0,Produced by the Cork Women's Poetry Circle; published by bradshaw books. Foreword by Eavan Boland.,,0,0,0,0,0
-1493823723,0,0, ,,1999,0,0,0,0
-1493324048,0,0, ,,,,,,0
-1492849601,0,0, ,,0,0,0,0,0
-1491965555,0,0, ,,0,-1,0,0,0
-1491840404,0,0, ,,0,0,0,-1,0
-1490743639,0,0,April-June,,,,,,0
-1490626398,0,0, ,,,,,,0
-1490515144,0,0,Published in The Irish Press,,0,0,0,0,0
-1490193846,0,0, ,,,,,,0
-1489887604,0,0,Published in The Irish Press.,,0,0,0,0,0
-1489881763,0,0, ,,0,0,0,-1,0
-1489757104,0,0, ,,0,0,0,0,0
-1487600742,0,0, ,,,,,,0
-1487555473,0,0, ,,0,0,0,-1,0
-1485436670,0,0, ,Winter,0,0,0,0,0
-1483410200,0,0, ,,0,0,0,0,0
-1481393564,0,0, ,,,,,,0
-1481184280,0,0, ,,0,-1,0,0,0
-1480469904,0,0," 1967-68, Part 6",,,,,,0
-1479998585,0,0,yearly volume,,1883,1,1883,12,0
-1479789135,0,0, ,,0,0,0,-1,0
-1478556538,0,0,Published in The Irish Press,,0,0,0,0,0
-1477081666,0,0,Second Series,,0,0,0,0,0
-1476977794,0,0, ,,0,-1,0,0,0
-1475825899,0,0, ,,0,0,0,0,0
-1475556051,0,0,Published in The Irish Press,,0,0,0,0,0
-1474363237,0,0, ,,,,,,0
-1473967782,0,0, ,Autumn,0,0,0,-1,0
-1471848745,0,0, ,,0,0,0,0,0
-1471565644,0,0, ,,,,,,0
-1470477890,0,0, ,,,,,,0
-1470323089,0,0, ,,0,0,0,-1,0
-1469549008,0,0,Special feature on contemporary religious poetry; special feature on the work of John Montague.,,0,0,0,0,0
-1468625508,0,0, ,,0,0,0,-1,0
-1468319006,0,0, ,,0,0,0,0,0
-1468261367,0,0, ,,0,-1,0,0,0
-1467855117,0,0, ,Summer,0,0,0,0,0
-1467605019,0,0, ,,0,0,0,0,0
-1466830425,0,0, ,,,,,,0
-1461639658,0,0, ,,0,0,0,0,0
-1461585847,0,0, ,,0,-1,0,0,0
-1460217958,0,0, ,Autumn,0,-1,0,0,0
-1458419099,0,0, ,Spring,,,,,0
-1456127093,0,0, ,,0,0,0,0,0
-1454525629,0,0,yearly volume,,1878,1,1878,12,0
-1454143516,0,0, ,,,,,,0
-1453934493,0,0, ,,0,0,0,0,0
-1453906401,0,0, ,Summer,,,,,0
-1453736335,0,0, ,,,,,,0
-1453453133,0,0, ,,0,-1,0,0,0
-1453152677,0,0, ,,,,,,0
-1452543759,0,0, ,,0,0,0,0,0
-1452105451,0,0, ,,0,0,0,0,0
-1451792502,0,0, ,,0,0,0,0,0
-1451350223,0,0, ,,1975,1,0,12,0
-1450826651,0,0, ,,,,,,0
-1450422331,0,0, ,,0,0,0,0,0
-1448394553,0,0,n.s.,Summer,,,,,0
-1446804866,0,0, ,,0,0,0,-1,0
-1446376079,0,0, ,,0,-1,0,0,0
-1446158441,0,0, ,,0,-1,0,0,0
-1444910512,0,0, ,,0,0,0,0,0
-1444331640,0,0, ,,0,-1,0,0,0
-1442059625,0,0, ,,0,0,0,0,0
-1441859398,0,0, ,,,,,,0
-1441681396,0,0, ,,0,0,0,0,0
-1441191600,0,0, ,,,,,,0
-1439323914,0,0, ,,,,,,0
-1439118859,0,0, ,,,,,,0
-1438970240,0,0, ,,0,0,0,-1,0
-1438749663,0,0, ,,0,0,0,0,0
-1438356691,0,0, ,,0,0,0,0,0
-1437592073,0,0, ,,0,0,0,-1,0
-1436457864,0,0, ,,,,,,0
-1436361758,0,0, ,,0,0,0,0,0
-1434599205,0,0, ,,1980,1,0,12,0
-1434219044,0,0,Oct - Dec,,,,,,0
-1433979321,0,0, ,,0,0,0,0,0
-1433916935,0,0, ,,0,0,0,0,0
-1433256185,0,0, ,,0,0,0,0,0
-1432936360,0,0, ,,0,0,0,0,0
-1432367944,0,0, ,,,,,,0
-1432154103,0,0, ,,0,0,0,0,0
-1432119824,0,0, ,,,,,,0
-1432072577,0,0, ,,0,-1,0,0,0
-1431079909,0,0, ,,0,0,0,0,0
-1430686658,0,0, ,,0,0,0,-1,0
-1428602345,0,0, ,,0,-1,0,0,0
-1428374915,0,0, ,,0,0,0,0,0
-1427996046,0,0, ,,0,0,0,0,0
-1427533385,0,0, ,,,,,,0
-1425662674,0,0, ,,0,-1,0,0,0
-1424659142,0,0, ,,,,,,0
-1424318266,0,0,"Includes section, 'Speaking In Tongues', translations from a Cúirt Festival workshop.",,0,0,0,0,0
-1422438606,0,0, ,,,,,,0
-1422272109,0,0, ,Autumn,,,,,0
-1421971429,0,0, ,,,,,,0
-1420724614,0,0, ,,,,,,0
-1420075210,0,0, ,,2001,0,0,0,0
-1419562186,0,0, ,,0,0,0,-1,0
-1417759561,0,0, ,,0,0,0,0,0
-1417373394,0,0, ,,0,0,0,0,0
-1416817019,0,0, ,,0,0,0,-1,0
-1416766970,0,0, ,,0,0,0,0,0
-1415733340,0,0, ,,,,,,0
-1414738589,0,0, ,,0,0,0,0,0
-1414049503,0,0, ,,,,,,0
-1412479380,0,0, ,,,,,,0
-1412327217,0,0, ,,0,0,0,0,0
-1412031766,0,0, ,,0,0,0,0,0
-1411195734,0,0, ,,0,0,0,0,0
-1409478862,0,0, ,,,,,,0
-1409050376,0,0,Published in The Irish Press,,0,0,0,0,0
-1407974551,0,0, ,,0,-1,0,0,0
-1405849603,0,0,Published in The Irish Press,,0,0,0,0,0
-1405465722,0,0, ,,0,0,0,0,0
-1401737180,0,0, ,,0,0,0,-1,0
-1401651133,0,0, ,,,,,,0
-1399038858,0,0, ,,0,0,0,0,0
-1397986519,0,0, ,,,,,,0
-1397838516,0,0,n.s.,Autumn,,,,,0
-1397497549,0,0, ,,,,,,0
-1397404032,0,0, ,,0,0,0,0,0
-1395796508,0,0, ,Autumn/Winter,0,0,0,0,0
-1395612354,0,0, ,,1963,1,0,12,
-1395175504,0,0, ,,0,0,0,0,0
-1394939427,0,0, ,,0,0,0,0,0
-1394794383,0,0, ,,0,-1,0,0,0
-1394662401,0,0, ,,1979,1,0,12,0
-1394443865,0,0, ,,,,,,0
-1392936498,0,0, ,,,,,,0
-1392537269,0,0, ,,0,0,0,0,0
-1392044258,0,0, ,,0,-1,0,0,0
-1391357136,0,0, ,,0,-1,0,0,0
-1390526591,0,0, ,,0,0,0,0,0
-1389493275,0,0, ,,0,0,0,0,0
-1389250037,0,0, ,,,,,,0
-1388510974,0,0, ,,0,0,0,0,0
-1387997967,0,0,yearly volume,,1873,7,1873,12,0
-1387755738,0,0,Mar/May 1981,,,,,,0
-1384651356,0,0, ,,0,0,0,-1,0
-1383789085,0,0, ,,0,-1,0,0,0
-1381751749,0,0,,,0,1,0,3,0
-1381613284,0,0, ,,0,-1,0,0,0
-1380788569,0,0, ,,0,0,0,0,0
-1380580462,0,0, ,,0,0,0,0,0
-1379049515,0,0, ,,1964,0,1,12,0
-1378860852,0,0, ,,0,-1,0,0,0
-1377723820,0,0,No year given [2001],,0,0,0,0,0
-1375241067,0,0, ,,1993,0,0,0,0
-1374596647,0,0, ,,0,0,0,0,0
-1374357786,0,0, ,Summer,0,0,0,0,0
-1372440958,0,0, ,,0,0,0,0,0
-1370633830,0,0, ,,1940,0,0,0,0
-1368422840,0,0, ,,0,0,0,0,0
-1366765727,0,0, ,,0,-1,0,0,0
-1366659641,0,0, ,,0,0,0,0,0
-1366068647,0,0,,Spring,0,0,0,0,0
-1362596673,0,0, ,,1990,0,0,0,0
-1362461036,0,0, ,,0,-1,0,0,0
-1361852618,0,0, ,,,,,,0
-1360077108,0,0, ,,1998,0,0,0,0
-1359962659,0,0, ,,0,0,0,-1,0
-1358483077,0,0, ,,0,-1,0,0,0
-1358309717,0,0,Published in The Irish Press,,0,0,0,0,0
-1358016516,0,0, ,,0,-1,0,0,0
-1357478597,0,0, ,,0,-1,0,0,0
-1355242387,0,0, ,Spring,0,0,0,0,0
-1355196196,0,0, ,,0,0,0,0,0
-1354621623,0,0, ,,1963,1,,12,0
-1353637947,0,0, ,Winter,0,0,0,0,0
-1353589157,0,0,Foreword by O'Malley. Poetry editor: Hewitt.,Spring,0,0,0,0,0
-1353172073,0,0, ,,0,-1,0,0,0
-1350727240,0,0, ,,0,0,0,-1,0
-1349168311,0,0, ,,,,,,0
-1347109609,0,0, ,,0,0,0,-1,0
-1342978071,0,0, ,,1998,0,0,-1,0
-1342929967,0,0, ,,2005,0,0,0,0
-1341864030,0,0, ,,0,-1,0,0,0
-1341778701,0,0, ,,0,-1,0,0,0
-1341525907,0,0, ,,0,-1,0,0,0
-1341398223,0,0, ,,0,-1,0,0,0
-1340991514,0,0, ,Winter,,,,,0
-1339799699,0,0, ,autumn/Winter,,,,,0
-1338526355,0,0, ,,,,,,0
-1337914168,0,0, ,,,,,,0
-1336323348,0,0, ,,0,0,0,0,0
-1336189370,0,0, ,,0,0,0,0,0
-1330731966,0,0, ,,0,0,0,-1,0
-1330282178,0,0, ,,0,-1,0,0,0
-1329069840,0,0, ,,0,0,0,-1,0
-1328864878,0,0, ,,0,0,0,0,0
-1327284607,0,0, ,,0,0,0,0,0
-1326800388,0,0, ,,0,0,0,0,0
-1325526313,0,0, ,,1929,0,0,0,0
-1325116231,0,0,July/Oct,,,,,,0
-1324754798,0,0, ,,0,0,0,-1,0
-1324187268,0,0, ,,,,,,0
-1324051051,0,0, ,,0,-1,0,0,0
-1323182036,0,0, ,,0,0,0,-1,0
-1319206815,0,0, ,,,,,,0
-1319188371,0,0, ,,0,0,0,-1,0
-1318015320,0,0, ,,0,0,0,0,0
-1317548818,0,0, ,,0,0,0,0,0
-1317203670,0,0, ,,0,-1,0,0,0
-1316208012,0,0, ,,0,0,0,-1,0
-1316070739,0,0, ,,0,0,0,0,0
-1316066471,0,0, ,,2000,0,0,0,0
-1315198123,0,0, ,,1974,1,0,12,0
-1314885073,0,0, ,,,,,,0
-1313021614,0,0, ,,1934,0,0,0,0
-1311858307,0,0, ,,0,-1,0,0,0
-1311747990,0,0, ,,0,-1,0,0,0
-1310265083,0,0, ,,0,0,0,0,0
-1310057708,0,0, ,,0,0,0,-1,0
-1309773752,0,0, ,,0,0,0,0,0
-1309437599,0,0, ,,0,-1,0,0,0
-1308394667,0,0, ,Summer,1948,,1948,0,0
-1307681901,0,0, ,,2000,6,2000,6,0
-1306916514,0,0, ,,0,0,0,0,0
-1306630919,0,0, ,,0,0,0,-1,0
-1305475969,0,0, ,,,,,,0
-1304278151,0,0, ,,1989,0,0,0,0
-1303067766,0,0, ,,1972,1,0,12,0
-1302928501,0,0, ,Summer,0,0,0,-1,0
-1302734155,0,0, ,,,,,,0
-1301631700,0,0, ,Summer,,,,-1,0
-1301611265,0,0, ,,1998,0,0,0,0
-1300601066,0,0,Published in The Irish Press,,0,0,0,0,0
-1299980050,0,0,Published in The Irish Press,,0,0,0,0,0
-1299885864,0,0,Published in The Irish Press,,0,0,0,0,0
-1299414798,0,0, ,,0,0,0,-1,0
-1297639847,0,0, ,,0,-1,0,0,0
-1296589279,0,0, ,Spring,,,,,0
-1296486585,0,0, ,,1932,0,0,0,0
-1293546914,0,0, ,,0,0,0,0,0
-1292767428,0,0, ,Summer,,,,,0
-1291342367,0,0, ,,0,-1,0,0,0
-1291288297,0,0, ,,0,0,0,-1,0
-1290343804,0,0, ,Spring,0,0,0,0,0
-1288365710,0,0, ,,0,0,0,-1,0
-1286674491,0,0, ,,,,,,0
-1285683964,0,0, ,,0,0,0,-1,0
-1285493381,0,0, ,,0,0,0,-1,0
-1285389212,0,0, ,,0,0,0,0,0
-1285125076,0,0, ,,0,-1,0,0,0
-1285044038,0,0, ,,0,0,0,-1,0
-1284866415,0,0, ,,0,-1,0,0,0
-1282991099,0,0, ,,0,0,0,-1,0
-1281128867,0,0, ,,0,0,0,-1,0
-1279517256,0,0, ,,0,0,0,0,0
-1278976671,0,0, ,Spring,,,,,0
-1277993247,0,0,Published in The Irish Press,,0,0,0,0,0
-1276387778,0,0, ,,,,,,0
-1276310882,0,0, ,,0,-1,0,0,0
-1275820508,0,0,Published in The Irish Press,,0,0,0,0,0
-1274666767,0,0, ,,,,,,0
-1274550855,0,0, ,,1974,1,0,12,0
-1274332089,0,0,Published in The Irish Press.,,0,0,0,0,0
-1274233142,0,0, ,,,,,,0
-1274180740,0,0, ,,0,0,0,0,0
-1273254234,0,0, ,,0,0,0,0,0
-1273251598,0,0,Published in The Irish Press,,0,0,0,0,0
-1272043050,0,0, ,,0,9,0,10,0
-1271203974,0,0, ,Summer,0,0,0,0,0
-1271128471,0,0, ,,0,0,0,0,0
-1270459582,0,0, ,,2006,0,0,0,0
-1270321687,0,0, ,Fall,,,,,0
-1270295514,0,0, ,,0,-1,0,0,0
-1270222953,0,0, ,,0,0,0,0,0
-1268780990,0,0, ,,0,0,0,0,0
-1268267108,0,0, ,,0,0,0,-1,0
-1265354486,0,0, ,,1998,0,0,0,0
-1265331134,0,0, ,,0,0,0,-1,0
-1263350805,0,0, ,,,,,,0
-1262810344,0,0, ,,0,-1,0,0,0
-1261319260,0,0, ,,0,-1,0,0,0
-1261073392,0,0, ,,0,0,0,0,0
-1260535888,0,0, ,,0,0,0,-1,0
-1259902700,0,0, ,,,,,,0
-1258568649,0,0,Special Eugene Watters Issue,Spring,,,,,0
-1254911635,0,0, ,,0,0,0,0,0
-1253856801,0,0, ,,0,-1,0,0,0
-1253836280,0,0, ,,0,-1,0,0,0
-1253419405,0,0, ,,0,-1,0,0,0
-1253418455,0,0, ,,0,0,0,0,0
-1252546406,0,0, ,,0,0,0,0,0
-1252310367,0,0, ,,0,0,0,0,0
-1251668462,0,0, ,,,,,,0
-1250990289,0,0, ,,,,,,0
-1250843122,0,0, ,,0,0,0,0,0
-1250714701,0,0, ,,0,-1,0,0,0
-1250046969,0,0,Third Year of Publication,,,,,,0
